t,acc_g
12.42,3.00E-03
12.43,4.00E-03
12.44,5.00E-03
12.45,6.00E-03
12.46,6.00E-03
12.47,6.00E-03
12.48,6.00E-03
12.49,5.00E-03
12.5,3.00E-03
12.51,0.00E+00
12.52,-3.00E-03
12.53,-5.00E-03
12.54,-6.00E-03
12.55,-5.00E-03
12.56,-4.00E-03
12.57,-4.00E-03
12.58,-5.00E-03
12.59,-7.00E-03
12.6,-7.00E-03
12.61,-7.00E-03
12.62,-7.00E-03
12.63,-7.00E-03
12.64,-7.00E-03
12.65,-7.00E-03
12.66,-7.00E-03
12.67,-6.00E-03
12.68,-5.00E-03
12.69,-4.00E-03
12.7,-2.00E-03
12.71,-1.00E-03
12.72,1.00E-03
12.73,2.00E-03
12.74,2.00E-03
12.75,2.00E-03
12.76,1.00E-03
12.77,3.00E-03
12.78,5.00E-03
12.79,9.00E-03
12.8,1.10E-02
12.81,1.00E-02
12.82,8.00E-03
12.83,6.00E-03
12.84,5.00E-03
12.85,4.00E-03
12.86,3.00E-03
12.87,2.00E-03
12.88,1.00E-03
12.89,1.00E-03
12.9,1.00E-03
12.91,1.00E-03
12.92,-1.00E-03
12.93,-2.00E-03
12.94,-2.00E-03
12.95,-2.00E-03
12.96,-2.00E-03
12.97,-3.00E-03
12.98,-4.00E-03
12.99,-4.00E-03
13,-3.00E-03
13.01,-4.00E-03
13.02,-5.00E-03
13.03,-5.00E-03
13.04,-3.00E-03
13.05,-1.00E-03
13.06,2.00E-03
13.07,3.00E-03
13.08,3.00E-03
13.09,3.00E-03
13.1,3.00E-03
13.11,2.00E-03
13.12,1.00E-03
13.13,-1.00E-03
13.14,-1.00E-03
13.15,1.00E-03
13.16,3.00E-03
13.17,4.00E-03
13.18,4.00E-03
13.19,4.00E-03
13.2,4.00E-03
13.21,3.00E-03
13.22,3.00E-03
13.23,3.00E-03
13.24,3.00E-03
13.25,2.00E-03
13.26,1.00E-03
13.27,1.00E-03
13.28,1.00E-03
13.29,1.00E-03
13.3,0.00E+00
13.31,-1.00E-03
13.32,-2.00E-03
13.33,-3.00E-03
13.34,-4.00E-03
13.35,-6.00E-03
13.36,-6.00E-03
13.37,-4.00E-03
13.38,-3.00E-03
13.39,-2.00E-03
13.4,-1.00E-03
13.41,-1.00E-03
13.42,1.00E-03
13.43,2.00E-03
13.44,2.00E-03
13.45,1.00E-03
13.46,1.00E-03
13.47,1.00E-03
13.48,2.00E-03
13.49,2.00E-03
13.5,2.00E-03
13.51,3.00E-03
13.52,4.00E-03
13.53,4.00E-03
13.54,2.00E-03
13.55,0.00E+00
13.56,-2.00E-03
13.57,-3.00E-03
13.58,-3.00E-03
13.59,-3.00E-03
13.6,-4.00E-03
13.61,-5.00E-03
13.62,-6.00E-03
13.63,-6.00E-03
13.64,-5.00E-03
13.65,-4.00E-03
13.66,-4.00E-03
13.67,-4.00E-03
13.68,-3.00E-03
13.69,-1.00E-03
13.7,0.00E+00
13.71,1.00E-03
13.72,1.00E-03
13.73,4.00E-03
13.74,6.00E-03
13.75,7.00E-03
13.76,8.00E-03
13.77,6.00E-03
13.78,3.00E-03
13.79,-1.00E-03
13.8,-3.00E-03
13.81,-4.00E-03
13.82,-5.00E-03
13.83,-5.00E-03
13.84,-6.00E-03
13.85,-5.00E-03
13.86,-2.00E-03
13.87,1.00E-03
13.88,3.00E-03
13.89,2.00E-03
13.9,0.00E+00
13.91,-2.00E-03
13.92,-5.00E-03
13.93,-7.00E-03
13.94,-7.00E-03
13.95,-5.00E-03
13.96,-4.00E-03
13.97,-4.00E-03
13.98,-3.00E-03
13.99,-2.00E-03
14,-1.00E-03
14.01,1.00E-03
14.02,2.00E-03
14.03,2.00E-03
14.04,2.00E-03
14.05,0.00E+00
14.06,-1.00E-03
14.07,-1.00E-03
14.08,0.00E+00
14.09,2.00E-03
14.1,2.00E-03
14.11,2.00E-03
14.12,2.00E-03
14.13,2.00E-03
14.14,-1.00E-03
14.15,-5.00E-03
14.16,-6.00E-03
14.17,-4.00E-03
14.18,-2.00E-03
14.19,0.00E+00
14.2,0.00E+00
14.21,0.00E+00
14.22,1.00E-03
14.23,1.00E-03
14.24,0.00E+00
14.25,-2.00E-03
14.26,-1.00E-03
14.27,1.00E-03
14.28,5.00E-03
14.29,7.00E-03
14.3,5.00E-03
14.31,3.00E-03
14.32,1.00E-03
14.33,1.00E-03
14.34,1.00E-03
14.35,1.00E-03
14.36,0.00E+00
14.37,1.00E-03
14.38,2.00E-03
14.39,3.00E-03
14.4,3.00E-03
14.41,5.00E-03
14.42,6.00E-03
14.43,6.00E-03
14.44,5.00E-03
14.45,4.00E-03
14.46,4.00E-03
14.47,5.00E-03
14.48,5.00E-03
14.49,4.00E-03
14.5,2.00E-03
14.51,1.00E-03
14.52,-1.00E-03
14.53,-2.00E-03
14.54,-4.00E-03
14.55,-4.00E-03
14.56,-1.00E-03
14.57,4.00E-03
14.58,8.00E-03
14.59,9.00E-03
14.6,9.00E-03
14.61,8.00E-03
14.62,4.00E-03
14.63,0.00E+00
14.64,-2.00E-03
14.65,0.00E+00
14.66,2.00E-03
14.67,2.00E-03
14.68,-1.00E-03
14.69,-5.00E-03
14.7,-7.00E-03
14.71,-5.00E-03
14.72,-5.00E-03
14.73,-7.00E-03
14.74,-1.00E-02
14.75,-9.00E-03
14.76,-5.00E-03
14.77,-1.00E-03
14.78,4.00E-03
14.79,6.00E-03
14.8,6.00E-03
14.81,4.00E-03
14.82,2.00E-03
14.83,-2.00E-03
14.84,-4.00E-03
14.85,-5.00E-03
14.86,-2.00E-03
14.87,3.00E-03
14.88,8.00E-03
14.89,1.10E-02
14.9,1.20E-02
14.91,1.00E-02
14.92,7.00E-03
14.93,4.00E-03
14.94,4.00E-03
14.95,5.00E-03
14.96,5.00E-03
14.97,2.00E-03
14.98,0.00E+00
14.99,0.00E+00
15,-2.00E-03
15.01,-5.00E-03
15.02,-7.00E-03
15.03,-8.00E-03
15.04,-5.00E-03
15.05,-1.00E-03
15.06,1.00E-03
15.07,0.00E+00
15.08,-1.00E-03
15.09,-1.00E-03
15.1,0.00E+00
15.11,2.00E-03
15.12,2.00E-03
15.13,2.00E-03
15.14,0.00E+00
15.15,-1.00E-03
15.16,-2.00E-03
15.17,-3.00E-03
15.18,-3.00E-03
15.19,-4.00E-03
15.2,-5.00E-03
15.21,-5.00E-03
15.22,-3.00E-03
15.23,-1.00E-03
15.24,1.00E-03
15.25,2.00E-03
15.26,1.00E-03
15.27,-1.00E-03
15.28,-4.00E-03
15.29,-7.00E-03
15.3,-5.00E-03
15.31,-1.00E-03
15.32,2.00E-03
15.33,5.00E-03
15.34,7.00E-03
15.35,8.00E-03
15.36,6.00E-03
15.37,2.00E-03
15.38,-1.00E-03
15.39,0.00E+00
15.4,2.00E-03
15.41,4.00E-03
15.42,4.00E-03
15.43,3.00E-03
15.44,1.00E-03
15.45,0.00E+00
15.46,-1.00E-03
15.47,-2.00E-03
15.48,-2.00E-03
15.49,-1.00E-03
15.5,-2.00E-03
15.51,-5.00E-03
15.52,-9.00E-03
15.53,-1.10E-02
15.54,-1.10E-02
15.55,-8.00E-03
15.56,-5.00E-03
15.57,1.00E-03
15.58,5.00E-03
15.59,6.00E-03
15.6,6.00E-03
15.61,7.00E-03
15.62,7.00E-03
15.63,3.00E-03
15.64,-2.00E-03
15.65,-3.00E-03
15.66,-1.00E-03
15.67,3.00E-03
15.68,6.00E-03
15.69,7.00E-03
15.7,3.00E-03
15.71,0.00E+00
15.72,-1.00E-03
15.73,0.00E+00
15.74,-1.00E-03
15.75,-6.00E-03
15.76,-7.00E-03
15.77,-5.00E-03
15.78,-1.00E-03
15.79,0.00E+00
15.8,-3.00E-03
15.81,-5.00E-03
15.82,-3.00E-03
15.83,1.00E-03
15.84,3.00E-03
15.85,3.00E-03
15.86,5.00E-03
15.87,6.00E-03
15.88,4.00E-03
15.89,1.00E-03
15.9,-2.00E-03
15.91,-4.00E-03
15.92,-4.00E-03
15.93,-3.00E-03
15.94,-2.00E-03
15.95,-5.00E-03
15.96,-8.00E-03
15.97,-8.00E-03
15.98,-6.00E-03
15.99,-5.00E-03
16,-3.00E-03
16.01,-2.00E-03
16.02,-1.00E-03
16.03,2.00E-03
16.04,3.00E-03
16.05,3.00E-03
16.06,0.00E+00
16.07,-4.00E-03
16.08,-8.00E-03
16.09,-1.50E-02
16.1,-1.80E-02
16.11,-1.20E-02
16.12,-4.00E-03
16.13,2.00E-03
16.14,4.00E-03
16.15,7.00E-03
16.16,1.10E-02
16.17,1.30E-02
16.18,1.20E-02
16.19,9.00E-03
16.2,4.00E-03
16.21,0.00E+00
16.22,-4.00E-03
16.23,-1.00E-02
16.24,-1.50E-02
16.25,-1.90E-02
16.26,-1.90E-02
16.27,-1.70E-02
16.28,-1.60E-02
16.29,-1.30E-02
16.3,-4.00E-03
16.31,5.00E-03
16.32,1.00E-02
16.33,1.00E-02
16.34,7.00E-03
16.35,6.00E-03
16.36,6.00E-03
16.37,3.00E-03
16.38,-4.00E-03
16.39,-6.00E-03
16.4,-2.00E-03
16.41,4.00E-03
16.42,6.00E-03
16.43,1.00E-03
16.44,-6.00E-03
16.45,-9.00E-03
16.46,-6.00E-03
16.47,-2.00E-03
16.48,2.00E-03
16.49,4.00E-03
16.5,4.00E-03
16.51,5.00E-03
16.52,8.00E-03
16.53,8.00E-03
16.54,5.00E-03
16.55,4.00E-03
16.56,8.00E-03
16.57,1.40E-02
16.58,1.50E-02
16.59,1.20E-02
16.6,9.00E-03
16.61,8.00E-03
16.62,6.00E-03
16.63,2.00E-03
16.64,-1.00E-03
16.65,1.00E-03
16.66,3.00E-03
16.67,6.00E-03
16.68,6.00E-03
16.69,1.00E-03
16.7,-3.00E-03
16.71,-3.00E-03
16.72,-3.00E-03
16.73,-6.00E-03
16.74,-6.00E-03
16.75,-3.00E-03
16.76,-4.00E-03
16.77,-1.10E-02
16.78,-1.80E-02
16.79,-2.40E-02
16.8,-2.40E-02
16.81,-1.40E-02
16.82,-1.00E-03
16.83,6.00E-03
16.84,3.00E-03
16.85,-2.00E-03
16.86,-6.00E-03
16.87,-6.00E-03
16.88,-1.00E-03
16.89,5.00E-03
16.9,8.00E-03
16.91,1.00E-02
16.92,1.50E-02
16.93,2.00E-02
16.94,2.30E-02
16.95,2.20E-02
16.96,1.50E-02
16.97,7.00E-03
16.98,3.00E-03
16.99,1.00E-03
17,0.00E+00
17.01,-1.00E-03
17.02,0.00E+00
17.03,0.00E+00
17.04,-6.00E-03
17.05,-1.10E-02
17.06,-1.10E-02
17.07,-7.00E-03
17.08,-3.00E-03
17.09,-1.00E-03
17.1,-1.00E-03
17.11,0.00E+00
17.12,1.00E-03
17.13,0.00E+00
17.14,-5.00E-03
17.15,-1.10E-02
17.16,-1.20E-02
17.17,-8.00E-03
17.18,-3.00E-03
17.19,-3.00E-03
17.2,-6.00E-03
17.21,-4.00E-03
17.22,1.00E-03
17.23,1.00E-03
17.24,-2.00E-03
17.25,-3.00E-03
17.26,1.00E-03
17.27,5.00E-03
17.28,8.00E-03
17.29,9.00E-03
17.3,7.00E-03
17.31,6.00E-03
17.32,7.00E-03
17.33,8.00E-03
17.34,3.00E-03
17.35,-7.00E-03
17.36,-1.50E-02
17.37,-1.90E-02
17.38,-1.50E-02
17.39,-1.00E-02
17.4,-5.00E-03
17.41,3.00E-03
17.42,9.00E-03
17.43,1.10E-02
17.44,6.00E-03
17.45,1.00E-03
17.46,0.00E+00
17.47,0.00E+00
17.48,1.00E-03
17.49,2.00E-03
17.5,5.00E-03
17.51,4.00E-03
17.52,-2.00E-03
17.53,-7.00E-03
17.54,-1.20E-02
17.55,-1.60E-02
17.56,-1.90E-02
17.57,-2.00E-02
17.58,-2.00E-02
17.59,-1.70E-02
17.6,-9.00E-03
17.61,1.00E-03
17.62,7.00E-03
17.63,7.00E-03
17.64,4.00E-03
17.65,5.00E-03
17.66,1.00E-02
17.67,1.00E-02
17.68,6.00E-03
17.69,2.00E-03
17.7,2.00E-03
17.71,4.00E-03
17.72,3.00E-03
17.73,3.00E-03
17.74,6.00E-03
17.75,8.00E-03
17.76,1.30E-02
17.77,1.50E-02
17.78,1.30E-02
17.79,7.00E-03
17.8,2.00E-03
17.81,-2.00E-03
17.82,-8.00E-03
17.83,-1.20E-02
17.84,-1.50E-02
17.85,-1.10E-02
17.86,-5.00E-03
17.87,-2.00E-03
17.88,-8.00E-03
17.89,-1.40E-02
17.9,-7.00E-03
17.91,6.00E-03
17.92,9.00E-03
17.93,5.00E-03
17.94,1.00E-03
17.95,-3.00E-03
17.96,-4.00E-03
17.97,-1.00E-03
17.98,5.00E-03
17.99,4.00E-03
18,-1.00E-03
18.01,-2.00E-03
18.02,6.00E-03
18.03,1.40E-02
18.04,1.10E-02
18.05,6.00E-03
18.06,3.00E-03
18.07,2.00E-03
18.08,-2.00E-03
18.09,2.00E-03
18.1,8.00E-03
18.11,9.00E-03
18.12,6.00E-03
18.13,3.00E-03
18.14,3.00E-03
18.15,4.00E-03
18.16,3.00E-03
18.17,-4.00E-03
18.18,-2.00E-03
18.19,3.00E-03
18.2,1.00E-02
18.21,1.40E-02
18.22,1.20E-02
18.23,1.40E-02
18.24,1.20E-02
18.25,5.00E-03
18.26,2.00E-03
18.27,7.00E-03
18.28,1.00E-02
18.29,5.00E-03
18.3,-5.00E-03
18.31,-1.80E-02
18.32,-2.30E-02
18.33,-1.70E-02
18.34,-1.20E-02
18.35,-1.50E-02
18.36,-1.20E-02
18.37,3.00E-03
18.38,1.10E-02
18.39,1.00E-02
18.4,8.00E-03
18.41,4.00E-03
18.42,3.00E-03
18.43,0.00E+00
18.44,0.00E+00
18.45,-8.00E-03
18.46,-1.20E-02
18.47,-1.00E-03
18.48,1.30E-02
18.49,1.60E-02
18.5,9.00E-03
18.51,8.00E-03
18.52,8.00E-03
18.53,9.00E-03
18.54,6.00E-03
18.55,-3.00E-03
18.56,-9.00E-03
18.57,-2.00E-03
18.58,9.00E-03
18.59,8.00E-03
18.6,-1.00E-03
18.61,-7.00E-03
18.62,-4.00E-03
18.63,5.00E-03
18.64,1.10E-02
18.65,1.60E-02
18.66,1.30E-02
18.67,1.40E-02
18.68,1.60E-02
18.69,9.00E-03
18.7,2.00E-03
18.71,-5.00E-03
18.72,-9.00E-03
18.73,-1.10E-02
18.74,-1.20E-02
18.75,-1.50E-02
18.76,-1.70E-02
18.77,-1.40E-02
18.78,-7.00E-03
18.79,2.00E-03
18.8,8.00E-03
18.81,4.00E-03
18.82,-4.00E-03
18.83,-7.00E-03
18.84,-1.00E-03
18.85,2.00E-03
18.86,-6.00E-03
18.87,-1.50E-02
18.88,-7.00E-03
18.89,0.00E+00
18.9,-5.00E-03
18.91,-4.00E-03
18.92,7.00E-03
18.93,1.60E-02
18.94,1.20E-02
18.95,0.00E+00
18.96,-1.00E-02
18.97,-5.00E-03
18.98,3.00E-03
18.99,3.00E-03
19,-6.00E-03
19.01,-1.90E-02
19.02,-1.70E-02
19.03,-4.00E-03
19.04,9.00E-03
19.05,1.40E-02
19.06,9.00E-03
19.07,0.00E+00
19.08,0.00E+00
19.09,8.00E-03
19.1,3.00E-03
19.11,-2.00E-03
19.12,-3.00E-03
19.13,-2.00E-03
19.14,-3.00E-03
19.15,-8.00E-03
19.16,-1.00E-02
19.17,-3.00E-03
19.18,5.00E-03
19.19,1.30E-02
19.2,1.20E-02
19.21,5.00E-03
19.22,1.00E-03
19.23,2.00E-03
19.24,1.20E-02
19.25,2.10E-02
19.26,2.70E-02
19.27,2.60E-02
19.28,1.40E-02
19.29,-4.00E-03
19.3,-1.40E-02
19.31,-5.00E-03
19.32,3.00E-03
19.33,1.10E-02
19.34,2.10E-02
19.35,2.00E-02
19.36,1.50E-02
19.37,7.00E-03
19.38,-7.00E-03
19.39,-1.70E-02
19.4,-1.40E-02
19.41,-2.00E-03
19.42,7.00E-03
19.43,1.10E-02
19.44,1.40E-02
19.45,1.00E-02
19.46,5.00E-03
19.47,5.00E-03
19.48,4.00E-03
19.49,-6.00E-03
19.5,-2.20E-02
19.51,-2.70E-02
19.52,-2.30E-02
19.53,-1.90E-02
19.54,-2.10E-02
19.55,-2.90E-02
19.56,-3.90E-02
19.57,-4.20E-02
19.58,-3.30E-02
19.59,-2.10E-02
19.6,-1.90E-02
19.61,-2.10E-02
19.62,-1.40E-02
19.63,-3.00E-03
19.64,5.00E-03
19.65,1.00E-02
19.66,7.00E-03
19.67,-4.00E-03
19.68,-6.00E-03
19.69,3.00E-03
19.7,3.00E-03
19.71,-8.00E-03
19.72,-1.00E-02
19.73,8.00E-03
19.74,2.00E-02
19.75,7.00E-03
19.76,-7.00E-03
19.77,-5.00E-03
19.78,3.00E-03
19.79,0.00E+00
19.8,-9.00E-03
19.81,-7.00E-03
19.82,5.00E-03
19.83,9.00E-03
19.84,3.00E-03
19.85,1.00E-03
19.86,4.00E-03
19.87,1.00E-03
19.88,-1.10E-02
19.89,-2.10E-02
19.9,-1.90E-02
19.91,-1.00E-02
19.92,-5.00E-03
19.93,-4.00E-03
19.94,-4.00E-03
19.95,-8.00E-03
19.96,-2.00E-02
19.97,-3.00E-02
19.98,-2.40E-02
19.99,-1.00E-02
20,-5.00E-03
20.01,-9.00E-03
20.02,-8.00E-03
20.03,-6.00E-03
20.04,-1.20E-02
20.05,-1.80E-02
20.06,-2.40E-02
20.07,-3.60E-02
20.08,-4.00E-02
20.09,-2.10E-02
20.1,7.00E-03
20.11,1.60E-02
20.12,1.40E-02
20.13,2.10E-02
20.14,3.00E-02
20.15,3.80E-02
20.16,3.90E-02
20.17,2.80E-02
20.18,1.70E-02
20.19,1.60E-02
20.2,2.50E-02
20.21,2.30E-02
20.22,1.40E-02
20.23,1.50E-02
20.24,1.50E-02
20.25,4.00E-03
20.26,-1.00E-03
20.27,1.50E-02
20.28,3.90E-02
20.29,4.30E-02
20.3,3.60E-02
20.31,2.60E-02
20.32,1.30E-02
20.33,1.50E-02
20.34,2.90E-02
20.35,2.90E-02
20.36,1.50E-02
20.37,9.00E-03
20.38,9.00E-03
20.39,8.00E-03
20.4,-5.00E-03
20.41,-2.20E-02
20.42,-2.80E-02
20.43,-1.50E-02
20.44,0.00E+00
20.45,3.00E-03
20.46,-7.00E-03
20.47,-2.40E-02
20.48,-3.00E-02
20.49,-1.30E-02
20.5,1.00E-02
20.51,1.60E-02
20.52,3.00E-03
20.53,-5.00E-03
20.54,8.00E-03
20.55,2.80E-02
20.56,2.70E-02
20.57,-1.00E-03
20.58,-1.80E-02
20.59,0.00E+00
20.6,2.00E-02
20.61,2.00E-02
20.62,1.20E-02
20.63,8.00E-03
20.64,9.00E-03
20.65,1.20E-02
20.66,1.90E-02
20.67,2.30E-02
20.68,2.30E-02
20.69,2.00E-02
20.7,1.70E-02
20.71,1.30E-02
20.72,1.70E-02
20.73,2.40E-02
20.74,2.90E-02
20.75,3.50E-02
20.76,3.70E-02
20.77,2.90E-02
20.78,1.10E-02
20.79,-2.00E-03
20.8,2.00E-03
20.81,-4.00E-03
20.82,-2.10E-02
20.83,-3.00E-02
20.84,-1.90E-02
20.85,5.00E-03
20.86,1.20E-02
20.87,-2.00E-03
20.88,7.00E-03
20.89,2.00E-02
20.9,1.60E-02
20.91,-3.00E-03
20.92,-1.00E-02
20.93,5.00E-03
20.94,1.30E-02
20.95,6.00E-03
20.96,-8.00E-03
20.97,-2.00E-02
20.98,-3.10E-02
20.99,-4.20E-02
21,-5.70E-02
21.01,-5.90E-02
21.02,-4.20E-02
21.03,-2.60E-02
21.04,-5.00E-03
21.05,3.00E-03
21.06,-8.00E-03
21.07,-4.00E-03
21.08,1.70E-02
21.09,3.20E-02
21.1,2.40E-02
21.11,1.00E-03
21.12,-8.00E-03
21.13,1.00E-03
21.14,1.40E-02
21.15,1.80E-02
21.16,1.00E-02
21.17,-2.00E-03
21.18,-4.00E-03
21.19,2.00E-03
21.2,2.00E-03
21.21,-3.00E-03
21.22,-1.00E-02
21.23,-1.50E-02
21.24,-1.40E-02
21.25,0.00E+00
21.26,-5.00E-03
21.27,-3.20E-02
21.28,-2.60E-02
21.29,4.00E-03
21.3,2.20E-02
21.31,1.20E-02
21.32,-2.00E-03
21.33,3.00E-03
21.34,6.00E-03
21.35,-1.00E-03
21.36,-1.90E-02
21.37,-2.00E-02
21.38,-1.30E-02
21.39,-7.00E-03
21.4,5.00E-03
21.41,2.20E-02
21.42,2.30E-02
21.43,6.00E-03
21.44,-6.00E-03
21.45,-7.00E-03
21.46,0.00E+00
21.47,4.00E-03
21.48,8.00E-03
21.49,1.20E-02
21.5,9.00E-03
21.51,1.20E-02
21.52,1.80E-02
21.53,1.80E-02
21.54,8.00E-03
21.55,-5.00E-03
21.56,-1.50E-02
21.57,-2.40E-02
21.58,-2.40E-02
21.59,-2.50E-02
21.6,-3.10E-02
21.61,-4.50E-02
21.62,-3.60E-02
21.63,-1.60E-02
21.64,-9.00E-03
21.65,-1.10E-02
21.66,-1.20E-02
21.67,-7.00E-03
21.68,-2.00E-03
21.69,-3.00E-03
21.7,-4.00E-03
21.71,0.00E+00
21.72,-5.00E-03
21.73,-1.90E-02
21.74,-1.10E-02
21.75,-2.00E-03
21.76,-7.00E-03
21.77,-9.00E-03
21.78,-1.10E-02
21.79,-1.00E-02
21.8,-7.00E-03
21.81,-4.00E-03
21.82,-3.00E-03
21.83,-7.00E-03
21.84,-1.00E-03
21.85,1.00E-02
21.86,1.20E-02
21.87,1.00E-02
21.88,6.00E-03
21.89,3.00E-03
21.9,3.00E-03
21.91,3.00E-03
21.92,9.00E-03
21.93,1.10E-02
21.94,1.10E-02
21.95,1.30E-02
21.96,2.10E-02
21.97,1.60E-02
21.98,0.00E+00
21.99,-8.00E-03
22,0.00E+00
22.01,9.00E-03
22.02,7.00E-03
22.03,3.00E-03
22.04,0.00E+00
22.05,-1.10E-02
22.06,-1.70E-02
22.07,-2.00E-03
22.08,1.20E-02
22.09,1.00E-02
22.1,5.00E-03
22.11,9.00E-03
22.12,1.50E-02
22.13,1.50E-02
22.14,1.30E-02
22.15,1.20E-02
22.16,3.00E-03
22.17,-5.00E-03
22.18,-8.00E-03
22.19,-1.20E-02
22.2,-1.10E-02
22.21,-6.00E-03
22.22,-6.00E-03
22.23,-5.00E-03
22.24,8.00E-03
22.25,1.80E-02
22.26,1.90E-02
22.27,2.20E-02
22.28,3.20E-02
22.29,3.60E-02
22.3,2.90E-02
22.31,2.30E-02
22.32,2.10E-02
22.33,1.60E-02
22.34,8.00E-03
22.35,6.00E-03
22.36,1.60E-02
22.37,2.60E-02
22.38,2.10E-02
22.39,7.00E-03
22.4,-6.00E-03
22.41,-1.80E-02
22.42,-1.80E-02
22.43,-8.00E-03
22.44,2.00E-03
22.45,6.00E-03
22.46,2.00E-03
22.47,1.00E-03
22.48,1.00E-02
22.49,1.50E-02
22.5,2.00E-03
22.51,-1.80E-02
22.52,-1.70E-02
22.53,0.00E+00
22.54,6.00E-03
22.55,0.00E+00
22.56,1.00E-03
22.57,8.00E-03
22.58,7.00E-03
22.59,1.00E-03
22.6,5.00E-03
22.61,2.00E-02
22.62,2.50E-02
22.63,1.90E-02
22.64,1.10E-02
22.65,8.00E-03
22.66,4.00E-03
22.67,-3.00E-03
22.68,-6.00E-03
22.69,-1.10E-02
22.7,-4.00E-03
22.71,1.00E-03
22.72,1.00E-03
22.73,1.20E-02
22.74,2.60E-02
22.75,2.80E-02
22.76,2.30E-02
22.77,1.50E-02
22.78,1.20E-02
22.79,1.60E-02
22.8,2.00E-02
22.81,1.20E-02
22.82,0.00E+00
22.83,-5.00E-03
22.84,-9.00E-03
22.85,-1.70E-02
22.86,-2.00E-02
22.87,-9.00E-03
22.88,-9.00E-03
22.89,-7.00E-03
22.9,1.70E-02
22.91,3.50E-02
22.92,3.00E-02
22.93,2.40E-02
22.94,1.60E-02
22.95,8.00E-03
22.96,1.00E-03
22.97,9.00E-03
22.98,2.60E-02
22.99,4.40E-02
23,4.50E-02
23.01,2.50E-02
23.02,1.10E-02
23.03,2.00E-03
23.04,-8.00E-03
23.05,0.00E+00
23.06,1.40E-02
23.07,1.30E-02
23.08,1.00E-02
23.09,2.10E-02
23.1,1.90E-02
23.11,1.10E-02
23.12,4.00E-03
23.13,-7.00E-03
23.14,-3.00E-03
23.15,1.00E-03
23.16,-1.00E-03
23.17,-5.00E-03
23.18,0.00E+00
23.19,6.00E-03
23.2,2.00E-03
23.21,0.00E+00
23.22,-5.00E-03
23.23,-1.20E-02
23.24,-2.00E-02
23.25,-2.50E-02
23.26,-3.20E-02
23.27,-3.70E-02
23.28,-2.90E-02
23.29,-1.20E-02
23.3,-6.00E-03
23.31,1.00E-03
23.32,8.00E-03
23.33,3.00E-03
23.34,-2.00E-03
23.35,1.00E-03
23.36,-1.00E-03
23.37,-1.20E-02
23.38,-2.20E-02
23.39,-2.10E-02
23.4,-1.00E-02
23.41,-3.00E-03
23.42,4.00E-03
23.43,6.00E-03
23.44,0.00E+00
23.45,5.00E-03
23.46,1.20E-02
23.47,1.30E-02
23.48,1.20E-02
23.49,1.60E-02
23.5,2.50E-02
23.51,2.80E-02
23.52,2.80E-02
23.53,6.00E-03
23.54,-2.60E-02
23.55,-1.70E-02
23.56,-3.00E-03
23.57,-1.20E-02
23.58,-1.30E-02
23.59,0.00E+00
23.6,1.60E-02
23.61,1.80E-02
23.62,1.10E-02
23.63,5.00E-03
23.64,1.50E-02
23.65,2.70E-02
23.66,3.30E-02
23.67,3.30E-02
23.68,2.10E-02
23.69,4.00E-03
23.7,-1.40E-02
23.71,-3.50E-02
23.72,-4.70E-02
23.73,-5.00E-02
23.74,-3.90E-02
23.75,-1.60E-02
23.76,-2.90E-02
23.77,-2.50E-02
23.78,1.40E-02
23.79,3.00E-02
23.8,2.20E-02
23.81,1.00E-02
23.82,-5.00E-03
23.83,-1.50E-02
23.84,-1.70E-02
23.85,-9.00E-03
23.86,3.00E-03
23.87,5.00E-03
23.88,9.00E-03
23.89,7.00E-03
23.9,-7.00E-03
23.91,-3.60E-02
23.92,-4.80E-02
23.93,-2.70E-02
23.94,-1.20E-02
23.95,-1.50E-02
23.96,3.00E-03
23.97,2.10E-02
23.98,8.00E-03
23.99,-2.00E-03
24,-3.70E-02
24.01,-5.10E-02
24.02,-4.40E-02
24.03,-3.20E-02
24.04,-1.60E-02
24.05,5.00E-03
24.06,1.30E-02
24.07,1.30E-02
24.08,1.50E-02
24.09,8.00E-03
24.1,-6.00E-03
24.11,-1.60E-02
24.12,-3.00E-03
24.13,1.90E-02
24.14,2.60E-02
24.15,2.00E-02
24.16,-5.00E-03
24.17,-3.30E-02
24.18,-5.40E-02
24.19,-6.50E-02
24.2,-6.70E-02
24.21,-5.80E-02
24.22,-3.90E-02
24.23,-8.00E-03
24.24,-3.00E-03
24.25,-6.00E-03
24.26,-1.00E-02
24.27,-7.00E-03
24.28,1.00E-03
24.29,-7.00E-03
24.3,-1.80E-02
24.31,-2.20E-02
24.32,-1.30E-02
24.33,-8.00E-03
24.34,-1.60E-02
24.35,-2.90E-02
24.36,-3.50E-02
24.37,-3.10E-02
24.38,-2.90E-02
24.39,-4.30E-02
24.4,-6.20E-02
24.41,-4.10E-02
24.42,-4.00E-03
24.43,1.60E-02
24.44,3.80E-02
24.45,1.70E-02
24.46,-9.00E-03
24.47,5.00E-03
24.48,1.10E-02
24.49,1.80E-02
24.5,2.20E-02
24.51,4.20E-02
24.52,4.00E-02
24.53,1.90E-02
24.54,-5.00E-03
24.55,-3.40E-02
24.56,-5.70E-02
24.57,-1.70E-02
24.58,-6.00E-03
24.59,-1.80E-02
24.6,2.40E-02
24.61,4.40E-02
24.62,4.50E-02
24.63,2.00E-02
24.64,2.30E-02
24.65,2.60E-02
